t,x,tf
0.98122656,0.04,3.5310748
0.9912391,0.04,3.5311153
1.0012516,0.04,3.422915
1.0112641,0.04,3.3160515
1.0212766,0.04,3.212433
1.0312891,0.04,3.1130188
1.0413016,0.04,3.018237
1.0513141,0.04,2.9282184
1.0613266,0.04,2.842925
1.0713391,0.04,2.7622278
1.0813516,0.04,2.6859472
1.0913641,0.04,2.6138792
1.1013767,0.04,2.54581
1.1113892,0.04,2.4815252
1.1214018,0.04,2.420814
1.1314143,0.04,2.363473
1.1414268,0.04,2.3093069
1.1514393,0.04,2.2581303
1.1614518,0.04,2.2097664
1.1714643,0.04,2.1640487
1.1814768,0.04,2.1208198
1.1914895,0.04,2.079931
1.2015018,0.04,2.0412421
1.2115144,0.04,2.0046217
1.2215269,0.04,1.9699457
1.2315394,0.04,1.9370971
1.2415519,0.04,1.9059662
1.2515644,0.04,1.8764492
1.2615769,0.04,1.848449
1.2715895,0.04,1.8218739
1.281602,0.04,1.7966377
1.2916145,0.04,1.7726593
1.301627,0.04,1.7498623
1.3116395,0.04,1.7281748
1.321652,0.04,1.7075291
1.3316646,0.04,1.6878617
1.3416771,0.04,1.6691124
1.3516896,0.04,1.6512252
1.3617022,0.04,1.6341467
1.3717147,0.04,1.6178268
1.3817272,0.04,1.6022186
1.3917397,0.04,1.587278
1.4017522,0.04,1.5729629
1.4117647,0.04,1.5592343
1.4217772,0.04,1.5460553
1.4317899,0.04,1.5333911
1.4418023,0.04,1.5212089
1.4518148,0.04,1.509478
1.4618273,0.04,1.4981694
1.4718398,0.04,1.4872559
1.4818523,0.04,1.476712
1.4918648,0.04,1.4665136
1.5018773,0.04,1.4566381
1.5118899,0.04,1.4470642
1.5219024,0.04,1.4377719
1.531915,0.04,1.4287425
1.5419275,0.04,1.4199582
1.55194,0.04,1.411403
1.5619525,0.04,1.4030607
1.571965,0.04,1.3949172
1.5819775,0.04,1.3869588
1.59199,0.04,1.3791728
1.6020025,0.04,1.3715471
1.612015,0.04,1.3640707
1.6220275,0.04,1.3567328
1.63204,0.04,1.349524
1.6420525,0.04,1.3424349
1.652065,0.04,1.3354572
1.6620775,0.04,1.3285829
1.67209,0.04,1.3218045
1.6821027,0.04,1.3151152
1.6921152,0.04,1.3085085
1.7021277,0.04,1.3019786
1.7121402,0.04,1.29552
1.7221527,0.04,1.2891275
1.7321652,0.04,1.2827963
1.7421777,0.04,1.2765222
1.7521904,0.04,1.2703011
1.7622027,0.04,1.2641294
1.7722152,0.04,1.2580036
1.7822278,0.04,1.2519206
1.7922403,0.04,1.2458776
1.8022528,0.04,1.239872
1.8122653,0.04,1.2339015
1.8222778,0.04,1.227964
1.8322904,0.04,1.2220576
1.8423029,0.04,1.2161804
1.8523154,0.04,1.210331
1.8623279,0.04,1.2045081
1.8723404,0.04,1.1987104
1.882353,0.04,1.192937
1.8923655,0.04,1.187187
1.902378,0.04,1.1814594
1.9123905,0.04,1.175754
1.9224031,0.04,1.1700699
1.9324156,0.04,1.1644068
1.9424281,0.04,1.1587645
1.9524406,0.04,1.1531426
1.9624531,0.04,1.1475412
1.9724656,0.04,1.14196
1.9824781,0.04,1.1363993
1.9924908,0.04,1.1308591
2.0025032,0.04,1.1352572
2.0125158,0.04,1.1396548
2.0225282,0.04,1.1437342
2.0325408,0.04,1.1471279
2.0425532,0.04,1.1495963
2.0525658,0.04,1.1509757
2.0625782,0.04,1.1511668
2.0725908,0.04,1.1501185
2.0826032,0.04,1.1478181
2.0926158,0.04,1.1442827
2.1026282,0.04,1.1395534
2.1126409,0.04,1.1336886
2.1226532,0.04,1.1267611
2.1326659,0.04,1.1188526
2.1426783,0.04,1.1100525
2.152691,0.04,1.1004541
2.1627035,0.04,1.0901529
2.1727161,0.04,1.0792445
2.1827285,0.04,1.0678232
2.1927412,0.04,1.0559804
2.2027535,0.04,1.0438043
2.2127662,0.04,1.0313783
2.2227786,0.04,1.0187804
2.2327912,0.04,1.0060831
2.2428036,0.04,0.99335366
2.2528162,0.04,0.9806522
2.2628286,0.04,0.9680335
2.2728412,0.04,0.95554584
2.2828536,0.04,0.9432319
2.2928662,0.04,0.9311284
2.3028786,0.04,0.9192666
2.3128912,0.04,0.907673
2.3229036,0.04,0.896369
2.3329163,0.04,0.88537186
2.3429286,0.04,0.8746945
2.3529413,0.04,0.8643467
2.3629537,0.04,0.8543345
2.3729663,0.04,0.8446615
2.3829787,0.04,0.83532834
2.3929913,0.04,0.8263339
2.4030037,0.04,0.81767493
2.4130163,0.04,0.8093467
2.4230287,0.04,0.801343
2.4330413,0.04,0.79365695
2.4430537,0.04,0.7862805
2.4530663,0.04,0.77920496
2.4630787,0.04,0.77242136
2.4730914,0.04,0.76592016
2.483104,0.04,0.7596918
2.4931166,0.04,0.7537266
2.503129,0.04,0.7480147
2.5131416,0.04,0.7425467
2.523154,0.04,0.7373128
2.5331666,0.04,0.7323039
2.543179,0.04,0.72751105
2.5531917,0.04,0.7229253
2.563204,0.04,0.71853817
2.5732167,0.04,0.71434146
2.583229,0.04,0.7103273
2.5932417,0.04,0.7064883
2.603254,0.04,0.702817
2.6132667,0.04,0.6993068
2.623279,0.04,0.69595087
2.6332917,0.04,0.6927431
2.643304,0.04,0.68967766
2.6533167,0.04,0.68674874
2.6633291,0.04,0.6839512
2.6733418,0.04,0.68127984
2.6833541,0.04,0.67872995
2.6933668,0.04,0.67629695
2.7033792,0.04,0.67397666
2.7133918,0.04,0.6717651
2.7234044,0.04,0.66965824
2.733417,0.04,0.66765296
2.7434294,0.04,0.6657459
2.753442,0.04,0.663934
2.7634544,0.04,0.66221446
2.773467,0.04,0.66058475
2.7834795,0.04,0.65904266
2.793492,0.04,0.6575859
2.8035045,0.04,0.6562127
2.813517,0.04,0.65492123
2.8235295,0.04,0.6537101
2.833542,0.04,0.6525778
2.8435545,0.04,0.6515233
2.8535671,0.04,0.6505453
2.8635795,0.04,0.6496429
2.8735921,0.04,0.6488153
2.8836045,0.04,0.6480617
2.8936172,0.04,0.6473813
2.9036295,0.04,0.6467735
2.9136422,0.04,0.6462377
2.9236546,0.04,0.6457734
2.9336672,0.04,0.64538
2.9436796,0.04,0.6450571
2.9536922,0.04,0.64480394
2.9637046,0.04,0.64462036
2.9737172,0.04,0.6445056
2.9837296,0.04,0.64445925
2.9937422,0.04,0.64448076
3.0037546,0.04,0.6516749
3.0137672,0.04,0.6583051
3.0237796,0.04,0.66443765
3.0337923,0.04,0.6701234
3.043805,0.04,0.67540395
3.0538175,0.04,0.6803146
3.06383,0.04,0.68488646
3.0738425,0.04,0.6891476
3.083855,0.04,0.69312334
3.0938675,0.04,0.69683707
3.10388,0.04,0.70031035
3.1138926,0.04,0.7035631
3.123905,0.04,0.70661384
3.1339176,0.04,0.7094797
3.14393,0.04,0.7121767
3.1539426,0.04,0.7147198
3.163955,0.04,0.71712273
3.1739676,0.04,0.71939844
3.18398,0.04,0.7215589
3.1939926,0.04,0.7236154
3.204005,0.04,0.7255784
3.2140176,0.04,0.7274576
3.22403,0.04,0.729262
3.2340426,0.04,0.7310001
3.244055,0.04,0.73267984
3.2540677,0.04,0.7343086
3.26408,0.04,0.7358932
3.2740927,0.04,0.73744005
3.2841053,0.04,0.7389552
3.294118,0.04,0.7404441
3.3041303,0.04,0.7419121
3.314143,0.04,0.74336404
3.3241553,0.04,0.74480426
3.334168,0.04,0.7462372
3.3441803,0.04,0.7476668
3.354193,0.04,0.74909663
3.3642054,0.04,0.75053024
3.374218,0.04,0.75197077
3.3842304,0.04,0.75342125
3.394243,0.04,0.7548844
3.4042554,0.04,0.7563629
3.414268,0.04,0.75785923
3.4242804,0.04,0.7593755
3.434293,0.04,0.76091397
3.4443054,0.04,0.7624765
3.454318,0.04,0.76406497
3.4643304,0.04,0.7656811
3.474343,0.04,0.7673265
3.4843554,0.04,0.7690025
3.494368,0.04,0.77071065
3.5043805,0.04,0.77245224
3.514393,0.04,0.77422833
3.5244055,0.04,0.77604014
3.534418,0.04,0.7778886
3.5444305,0.04,0.7797747
3.5544431,0.04,0.78169936
3.5644555,0.04,0.78366333
3.5744681,0.04,0.7856673
3.5844805,0.04,0.7877121
3.5944932,0.04,0.78979826
3.6045058,0.04,0.79192644
3.6145184,0.04,0.7940972
3.6245308,0.04,0.7963109
3.6345434,0.04,0.79856807
3.6445558,0.04,0.8008691
3.6545684,0.04,0.8032144
3.6645808,0.04,0.80560416
3.6745934,0.04,0.80803883
3.6846058,0.04,0.81051856
3.6946185,0.04,0.81304353
3.7046309,0.04,0.81561404
3.7146435,0.04,0.8182302
3.7246559,0.04,0.82089216
3.7346685,0.04,0.82360005
3.744681,0.04,0.82635385
3.7546935,0.04,0.8291537
3.764706,0.04,0.8319996
3.7747185,0.04,0.8348915
3.784731,0.04,0.8378295
3.7947435,0.04,0.84081346
3.804756,0.04,0.84384334
3.8147686,0.04,0.84691906
3.824781,0.04,0.8500405
3.8347936,0.04,0.8532076
3.8448062,0.04,0.85642016
3.8548188,0.04,0.859678
3.8648312,0.04,0.8629809
3.8748438,0.04,0.8663288
3.8848562,0.04,0.86972123
3.8948689,0.04,0.87315816
3.9048812,0.04,0.8766392
3.9148939,0.04,0.88016415
3.9249063,0.04,0.8837327
3.9349189,0.04,0.88734436
3.9449313,0.04,0.8909991
3.954944,0.04,0.89469624
3.9649563,0.04,0.8984356
3.974969,0.04,0.9022167
3.9849813,0.04,0.9060391
3.994994,0.04,0.90990245
4.005006,0.04,0.91775805
4.0150185,0.04,2.1269512
4.025031,0.04,2.6120214
4.0350432,0.04,2.947071
4.045056,0.04,3.1379025
4.0550685,0.04,3.2609248
4.065081,0.04,3.338561
4.0750933,0.04,3.389497
4.0851064,0.04,3.4231567
4.095119,0.04,3.4458284
4.1051316,0.04,3.461285
4.115144,0.04,3.471982
4.1251564,0.04,3.4794934
4.135169,0.04,3.4848557
4.1451817,0.04,3.488757
4.155194,0.04,3.4916558
4.1652064,0.04,3.493865
4.175219,0.04,3.4955957
4.1852317,0.04,3.496992
4.195244,0.04,3.498155
4.2052565,0.04,3.4991539
4.215269,0.04,3.5000365
4.2252817,0.04,3.5008361
4.235294,0.04,3.5015771
4.2453065,0.04,3.5022757
4.255319,0.04,3.5029435
4.2653317,0.04,3.503589
4.275344,0.04,3.5042176
4.2853565,0.04,3.5048335
4.295369,0.04,3.5054398
4.305382,0.04,3.5060382
4.315394,0.04,3.5066307
4.325407,0.04,3.5072172
4.3354197,0.04,3.5077991
4.3454323,0.04,3.5083766
4.3554444,0.04,3.5089502
4.365457,0.04,3.5095196
4.3754697,0.04,3.5100849
4.3854823,0.04,3.5106463
4.3954945,0.04,3.5112033
4.405507,0.04,3.5117562
4.4155197,0.04,3.512305
4.4255323,0.04,3.512849
4.4355445,0.04,3.5133884
4.445557,0.04,3.5139232
4.4555697,0.04,3.5144532
4.4655824,0.04,3.5149775
4.4755945,0.04,3.515497
4.485607,0.04,3.516011
4.49562,0.04,3.5165193
4.5056324,0.04,3.5170214
4.5156446,0.04,3.5175178
4.525657,0.04,3.5180078
4.53567,0.04,3.5184913
4.5456824,0.04,3.5189686
4.5556946,0.04,3.5194383
4.565707,0.04,3.519902
4.57572,0.04,3.5203583
4.5857325,0.04,3.5208075
4.5957446,0.04,3.5212488
4.605757,0.04,3.5216827
4.61577,0.04,3.5221088
4.6257825,0.04,3.522527
4.6357946,0.04,3.5229366
4.6458073,0.04,3.5233383
4.65582,0.04,3.5237312
4.6658325,0.04,3.5241158
4.6758447,0.04,3.5244915
4.6858573,0.04,3.5248582
4.69587,0.04,3.5252159
4.7058825,0.04,3.5255644
4.7158947,0.04,3.5259037
4.7259073,0.04,3.5262332
4.73592,0.04,3.5265532
4.7459326,0.04,3.5268633
4.7559447,0.04,3.5271637
4.7659574,0.04,3.527454
4.77597,0.04,3.527734
4.7859826,0.04,3.5280037
4.7959948,0.04,3.528263
4.8060074,0.04,3.528512
4.81602,0.04,3.5287502
4.8260326,0.04,3.5289779
4.836045,0.04,3.5291944
4.8460574,0.04,3.5294006
4.85607,0.04,3.5295956
4.8660827,0.04,3.5297792
4.876095,0.04,3.529952
4.8861074,0.04,3.5301135
4.89612,0.04,3.5302634
4.9061327,0.04,3.5304024
4.916145,0.04,3.5305295
4.9261575,0.04,3.5306454
4.93617,0.04,3.5307493
4.9461827,0.04,3.5308423
4.956195,0.04,3.5309234
4.9662075,0.04,3.5309927
4.97622,0.04,3.5310507
4.9862328,0.04,3.5310965
4.996245,0.04,3.5311306
5.0062575,0.04,3.4229302
5.01627,0.04,3.3160646
5.026283,0.04,3.212442
5.036295,0.04,3.1130216
5.0463076,0.04,3.0182319
5.05632,0.04,2.9282033
5.066333,0.04,2.8428988
5.076345,0.04,2.7621884
5.0863576,0.04,2.6858933
5.09637,0.04,2.6138089
5.106383,0.04,2.545722
5.116395,0.04,2.4814177
5.1264076,0.04,2.4206858
5.1364202,0.04,2.3633225
5.146433,0.04,2.309133
5.156445,0.04,2.2579315
5.1664577,0.04,2.2095416
5.1764703,0.04,2.1637967
5.186483,0.04,2.1205392
5.196495,0.04,2.0796208
5.206508,0.04,2.0409017
5.216521,0.04,2.0042498
5.2265334,0.04,1.9695417
5.2365456,0.04,1.9366599
5.246558,0.04,1.9054949
5.256571,0.04,1.8759432
5.2665834,0.04,1.8479075
5.2765956,0.04,1.8212965
5.286608,0.04,1.7960236
5.296621,0.04,1.772008
5.3066335,0.04,1.7491732
5.3166456,0.04,1.7274475
5.3266582,0.04,1.7067635
5.336671,0.04,1.6870573
5.3466835,0.04,1.668269
5.3566957,0.04,1.6503423
5.3667083,0.04,1.6332242
5.376721,0.04,1.6168648
5.3867335,0.04,1.6012169
5.3967457,0.04,1.5862364
5.4067583,0.04,1.5718814
5.416771,0.04,1.5581129
5.4267836,0.04,1.5448939
5.4367957,0.04,1.5321898
5.446809,0.04,1.519968
5.4568214,0.04,1.5081975
5.466834,0.04,1.4968498
5.476846,0.04,1.4858973
5.486859,0.04,1.4753146
5.4968715,0.04,1.4650776
5.506884,0.04,1.455164
5.5168962,0.04,1.4455522
5.526909,0.04,1.4362224
5.5369215,0.04,1.4271561
5.546934,0.04,1.4183354
5.5569463,0.04,1.409744
5.566959,0.04,1.4013662
5.5769715,0.04,1.3931878
5.586984,0.04,1.3851948
5.5969963,0.04,1.3773748
5.607009,0.04,1.3697158
5.6170216,0.04,1.3622066
5.627034,0.04,1.3548367
5.6370463,0.04,1.3475964
5.647059,0.04,1.3404766
5.6570716,0.04,1.3334689
5.667084,0.04,1.3265653
5.6770964,0.04,1.3197583
5.687109,0.04,1.3130411
5.6971216,0.04,1.3064073
5.7071342,0.04,1.2998511
5.7171464,0.04,1.2933668
5.727159,0.04,1.2869494
5.7371716,0.04,1.2805942
5.7471843,0.04,1.2742969
5.7571964,0.04,1.2680534
5.767209,0.04,1.2618601
5.7772217,0.04,1.2557136
5.7872343,0.04,1.2496107
5.7972465,0.04,1.2435486
5.807259,0.04,1.2375249
5.8172717,0.04,1.231537
5.8272843,0.04,1.225583
5.8372965,0.04,1.2196608
5.847309,0.04,1.2137688
5.8573217,0.04,1.2079055
5.8673344,0.04,1.2020695
5.8773465,0.04,1.1962595
5.887359,0.04,1.1904746
5.897372,0.04,1.184714
5.9073844,0.04,1.1789768
5.9173965,0.04,1.1732624
5.927409,0.04,1.1675701
5.937422,0.04,1.1618998
5.9474344,0.04,1.156251
5.9574466,0.04,1.1506234
5.967459,0.04,1.1450171
5.977472,0.04,1.1394321
5.9874845,0.04,1.1338681
5.9974966,0.04,1.1283255
6.007509,0.04,1.1323657
6.017522,0.04,1.1364048
6.0275345,0.04,1.1401306
6.0375466,0.04,1.1431848
6.0475593,0.04,1.1453344
6.057572,0.04,1.1464195
6.0675845,0.04,1.1463441
6.0775967,0.04,1.1450582
6.0876093,0.04,1.1425507
6.097622,0.04,1.1388392
6.1076345,0.04,1.1339641
6.1176467,0.04,1.1279831
6.1276593,0.04,1.1209677
6.137672,0.04,1.1129986
6.1476846,0.04,1.1041636
6.1576967,0.04,1.0945541
6.1677094,0.04,1.0842634
6.177722,0.04,1.0733856
6.1877346,0.04,1.0620127
6.1977468,0.04,1.0502343
6.2077594,0.04,1.0381366
6.217772,0.04,1.0258007
6.2277846,0.04,1.0133035
6.237797,0.04,1.0007159
6.24781,0.04,0.98810256
6.2578225,0.04,0.97552305
6.267835,0.04,0.9630304
6.2778473,0.04,0.95067203
6.28786,0.04,0.9384891
6.2978725,0.04,0.9265175
6.307885,0.04,0.9147878
6.3178973,0.04,0.9033258
6.32791,0.04,0.8921521
6.3379226,0.04,0.88128346
6.347935,0.04,0.8707326
6.3579473,0.04,0.8605087
6.36796,0.04,0.8506175
6.3779726,0.04,0.84106255
6.387985,0.04,0.83184457
6.3979974,0.04,0.8229619
6.40801,0.04,0.8144115
6.4180226,0.04,0.8061886
6.4280353,0.04,0.7982871
6.4380474,0.04,0.79069984
6.44806,0.04,0.7834192
6.4580727,0.04,0.7764364
6.4680853,0.04,0.76974255
6.4780974,0.04,0.7633284
6.48811,0.04,0.75718415
6.4981227,0.04,0.75130045
6.5081353,0.04,0.7456676
6.5181475,0.04,0.74027616
6.52816,0.04,0.73511666
6.5381727,0.04,0.73017997
6.5481853,0.04,0.72545713
6.5581975,0.04,0.7209395
6.56821,0.04,0.71661854
6.5782228,0.04,0.71248627
6.5882354,0.04,0.70853496
6.5982475,0.04,0.70475703
6.60826,0.04,0.7011454
6.618273,0.04,0.6976934
6.6282854,0.04,0.69439423
6.6382976,0.04,0.691242
6.6483107,0.04,0.68823075
6.6583233,0.04,0.685355
6.668336,0.04,0.6826094
6.678348,0.04,0.67998904
6.6883607,0.04,0.6774892
6.6983733,0.04,0.6751053
6.708386,0.04,0.67283314
6.718398,0.04,0.67066896
6.7284107,0.04,0.6686089
6.7384233,0.04,0.6666497
6.748436,0.04,0.6647878
6.758448,0.04,0.6630207
6.7684608,0.04,0.6613453
6.7784734,0.04,0.6597592
6.788486,0.04,0.65826005
6.798498,0.04,0.6568459
6.808511,0.04,0.65551484
6.8185234,0.04,0.654265
6.828536,0.04,0.6530951
6.838548,0.04,0.6520035
6.848561,0.04,0.6509894
6.8585734,0.04,0.65005136
6.868586,0.04,0.64918864
6.878598,0.04,0.64840037
6.888611,0.04,0.6476856
6.8986235,0.04,0.64704376
6.908636,0.04,0.6464742
6.9186482,0.04,0.6459762
6.928661,0.04,0.64554936
6.9386735,0.04,0.64519304
6.948686,0.04,0.6449067
6.9586983,0.04,0.64469
6.968711,0.04,0.6445423
6.9787235,0.04,0.64446306
6.988736,0.04,0.64445204
6.9987483,0.04,0.64450836
7.008761,0.04,0.65170383
7.0187736,0.04,0.6583368
7.028786,0.04,0.6644733
7.0387983,0.04,0.670164
7.048811,0.04,0.6754504
7.0588236,0.04,0.68036765
7.068836,0.04,0.68494695
7.0788484,0.04,0.6892162
7.088861,0.04,0.69320077
7.0988736,0.04,0.696924
7.1088862,0.04,0.7004074
7.1188984,0.04,0.70367086
7.128911,0.04,0.70673287
7.1389236,0.04,0.70961064
7.1489363,0.04,0.7123201
7.1589484,0.04,0.7148761
7.168961,0.04,0.71729255
7.1789737,0.04,0.71958226
7.1889863,0.04,0.72175723
7.1989985,0.04,0.7238287
7.209011,0.04,0.7258071
7.2190237,0.04,0.7277021
7.2290363,0.04,0.72952276
7.2390485,0.04,0.7312775
7.249061,0.04,0.73297435
7.2590737,0.04,0.73462045
7.2690864,0.04,0.73622286
7.2790985,0.04,0.73778784
7.289111,0.04,0.7393214
7.299124,0.04,0.7408291
7.3091364,0.04,0.7423162
7.3191485,0.04,0.74378747
7.329161,0.04,0.7452474
7.339174,0.04,0.7467003
7.3491864,0.04,0.74815
7.3591986,0.04,0.74960023
7.3692117,0.04,0.75105447
7.3792243,0.04,0.75251585
7.389237,0.04,0.75398743
7.399249,0.04,0.75547194
7.4092617,0.04,0.7569719
7.4192743,0.04,0.75848985
7.429287,0.04,0.760028
7.439299,0.04,0.76158845
7.4493117,0.04,0.76317316
7.4593244,0.04,0.7647839
7.469337,0.04,0.7664225
7.479349,0.04,0.7680905
7.489362,0.04,0.7697893
7.4993744,0.04,0.77152026
7.509387,0.04,0.7732847
7.519399,0.04,0.7750838
7.529412,0.04,0.77691865
7.5394244,0.04,0.7787903
7.549437,0.04,0.78069973
7.559449,0.04,0.7826477
7.569462,0.04,0.7846351
7.5794744,0.04,0.78666264
7.589487,0.04,0.788731
7.599499,0.04,0.79084074
7.609512,0.04,0.7929926
7.6195245,0.04,0.79518694
7.629537,0.04,0.7974244
7.6395493,0.04,0.79970527
7.649562,0.04,0.80203
7.6595745,0.04,0.804399
7.669587,0.04,0.8068126
7.6795993,0.04,0.809271
7.689612,0.04,0.81177443
7.6996245,0.04,0.8143231
7.709637,0.04,0.8169173
7.7196493,0.04,0.8195572
7.729662,0.04,0.8222428
7.7396746,0.04,0.82497424
7.749687,0.04,0.8277516
7.7596993,0.04,0.830575
7.769712,0.04,0.83344436
7.7797246,0.04,0.8363597
7.789737,0.04,0.83932096
7.7997494,0.04,0.8423282
7.809762,0.04,0.8453812
7.8197746,0.04,0.84848005
7.8297873,0.04,0.8516244
7.8397994,0.04,0.8548144
7.8498125,0.04,0.8580497
7.859825,0.04,0.86133015
7.8698378,0.04,0.8646556
7.87985,0.04,0.8680258
7.8898625,0.04,0.87144053
7.899875,0.04,0.8748995
7.909888,0.04,0.87840253
7.9199,0.04,0.88194925
7.9299126,0.04,0.88553935
7.939925,0.04,0.8891725
7.949938,0.04,0.89284843
7.95995,0.04,0.8965667
7.9699626,0.04,0.90032685
7.979975,0.04,0.9041286
7.989988,0.04,0.90797144
8.0,0.04,0.9159877
0.0,0.06,1.0
0.010012516,0.06,1.0002903
0.020025032,0.06,1.733232
0.030037548,0.06,2.1733787
0.040050063,0.06,2.5216365
0.05006258,0.06,2.7527928
0.060075097,0.06,2.9145637
0.07008761,0.06,3.024883
0.08010013,0.06,3.1012998
0.09011264,0.06,3.1542587
0.10012516,0.06,3.191305
0.11013767,0.06,3.217401
0.12015019,0.06,3.2359655
0.1301627,0.06,3.249315
0.14017522,0.06,3.2590418
0.15018773,0.06,3.2662401
0.16020025,0.06,3.2716682
0.17021278,0.06,3.275852
0.18022528,0.06,3.279158
0.1902378,0.06,3.2818434
0.20025031,0.06,3.2840881
0.21026284,0.06,3.2860196
0.22027534,0.06,3.2877269
0.23028786,0.06,3.2892742
0.24030039,0.06,3.2907064
0.2503129,0.06,3.2920551
0.26032543,0.06,3.2933438
0.27033794,0.06,3.2945886
0.28035045,0.06,3.2958002
0.29036295,0.06,3.2969875
0.3003755,0.06,3.2981563
0.310388,0.06,3.299311
0.3204005,0.06,3.3004532
0.330413,0.06,3.301586
0.34042555,0.06,3.30271
0.35043806,0.06,3.303827
0.36045057,0.06,3.3049362
0.37046307,0.06,3.306039
0.3804756,0.06,3.3071349
0.39048812,0.06,3.3082242
0.40050063,0.06,3.3093064
0.41051313,0.06,3.3103814
0.42052567,0.06,3.3114488
0.43053818,0.06,3.3125088
0.44055068,0.06,3.3135605
0.4505632,0.06,3.3146038
0.46057573,0.06,3.3156383
0.47058824,0.06,3.316664
0.48060077,0.06,3.31768
0.49061328,0.06,3.3186862
0.5006258,0.06,3.319682
0.5106383,0.06,3.3206675
0.52065086,0.06,3.3216417
0.5306634,0.06,3.3226047
0.5406759,0.06,3.3235555
0.5506884,0.06,3.3244941
0.5607009,0.06,3.3254201
0.5707134,0.06,3.3263335
0.5807259,0.06,3.327233
0.5907384,0.06,3.3281193
0.600751,0.06,3.3289914
0.6107635,0.06,3.3298485
0.620776,0.06,3.3306913
0.6307885,0.06,3.3315187
0.640801,0.06,3.3323302
0.6508135,0.06,3.333126
0.660826,0.06,3.3339052
0.67083853,0.06,3.334668
0.6808511,0.06,3.3354137
0.6908636,0.06,3.3361423
0.7008761,0.06,3.336853
0.7108886,0.06,3.3375456
0.72090113,0.06,3.3382201
0.73091364,0.06,3.338876
0.74092615,0.06,3.3395128
0.75093865,0.06,3.3401303
0.7609512,0.06,3.3407283
0.7709637,0.06,3.341307
0.78097624,0.06,3.341865
0.79098874,0.06,3.3424032
0.80100125,0.06,3.3429203
0.81101376,0.06,3.3434165
0.82102627,0.06,3.343892
0.8310388,0.06,3.344346
0.84105134,0.06,3.3447788
0.85106385,0.06,3.345189
0.86107635,0.06,3.3455782
0.87108886,0.06,3.345945
0.88110137,0.06,3.3462896
0.8911139,0.06,3.3466115
0.9011264,0.06,3.346911
0.9111389,0.06,3.3471875
0.92115146,0.06,3.3474412
0.93116397,0.06,3.3476717
0.9411765,0.06,3.3478792
0.951189,0.06,3.348063
0.96120155,0.06,3.3482242
0.97121406,0.06,3.3483615
0.98122656,0.06,3.3484752
0.9912391,0.06,3.3485653
1.0012516,0.06,3.2573576
1.0112641,0.06,3.1705744
1.0212766,0.06,3.0875008
1.0312891,0.06,3.0078518
1.0413016,0.06,2.9315178
1.0513141,0.06,2.8584487
1.0613266,0.06,2.7886028
1.0713391,0.06,2.7219267
1.0813516,0.06,2.6583507
1.0913641,0.06,2.59779
1.1013767,0.06,2.5401468
1.1113892,0.06,2.485314
1.1214018,0.06,2.4331782
1.1314143,0.06,2.3836234
1.1414268,0.06,2.3365319
1.1514393,0.06,2.2917862
1.1614518,0.06,2.2492702
1.1714643,0.06,2.2088714
1.1814768,0.06,2.1704793
1.1914895,0.06,2.1339877
1.2015018,0.06,2.0992942
1.2115144,0.06,2.0663002
1.2215269,0.06,2.0349119
1.2315394,0.06,2.005039
1.2415519,0.06,1.9765958
1.2515644,0.06,1.9495004
1.2615769,0.06,1.9236755
1.2715895,0.06,1.899047
1.281602,0.06,1.875545
1.2916145,0.06,1.8531028
1.301627,0.06,1.8316576
1.3116395,0.06,1.8111497
1.321652,0.06,1.7915226
1.3316646,0.06,1.772723
1.3416771,0.06,1.7547003
1.3516896,0.06,1.737407
1.3617022,0.06,1.7207977
1.3717147,0.06,1.7048298
1.3817272,0.06,1.6894634
1.3917397,0.06,1.6746603
1.4017522,0.06,1.660385
1.4117647,0.06,1.6466035
1.4217772,0.06,1.6332842
1.4317899,0.06,1.6203971
1.4418023,0.06,1.6079139
1.4518148,0.06,1.595808
1.4618273,0.06,1.5840546
1.4718398,0.06,1.57263
1.4818523,0.06,1.5615122
1.4918648,0.06,1.5506805
1.5018773,0.06,1.5401152
1.5118899,0.06,1.5297982
1.5219024,0.06,1.5197122
1.531915,0.06,1.5098412
1.5419275,0.06,1.5001701
1.55194,0.06,1.4906847
1.5619525,0.06,1.4813719
1.571965,0.06,1.4722192
1.5819775,0.06,1.4632154
1.59199,0.06,1.4543494
1.6020025,0.06,1.4456112
1.612015,0.06,1.4369917
1.6220275,0.06,1.428482
1.63204,0.06,1.4200742
1.6420525,0.06,1.4117607
1.652065,0.06,1.4035343
1.6620775,0.06,1.395389
1.67209,0.06,1.3873186
1.6821027,0.06,1.3793179
1.6921152,0.06,1.3713816
1.7021277,0.06,1.3635052
1.7121402,0.06,1.3556845
1.7221527,0.06,1.3479156
1.7321652,0.06,1.3401951
1.7421777,0.06,1.3325195
1.7521904,0.06,1.3248861
1.7622027,0.06,1.3172923
1.7722152,0.06,1.3097358
1.7822278,0.06,1.3022144
1.7922403,0.06,1.2947264
1.8022528,0.06,1.28727
1.8122653,0.06,1.2798439
1.8222778,0.06,1.272447
1.8322904,0.06,1.2650781
1.8423029,0.06,1.2577364
1.8523154,0.06,1.2504213
1.8623279,0.06,1.2431321
1.8723404,0.06,1.2358683
1.882353,0.06,1.22863
1.8923655,0.06,1.2214165
1.902378,0.06,1.2142282
1.9123905,0.06,1.2070649
1.9224031,0.06,1.1999269
1.9324156,0.06,1.1928142
1.9424281,0.06,1.1857272
1.9524406,0.06,1.1786665
